Date,DelPerc
04092025,33.0
05092025,58.58
08092025,35.29
09092025,58.91
10092025,35.72
11092025,81.55
12092025,99.01
15092025,66.01
16092025,81.99
17092025,57.47
18092025,43.9
19092025,53.65
22092025,89.99
23092025,21.67
24092025,42.12
25092025,43.67
26092025,97.32
29092025,73.86
30092025,63.23
01102025,31.47
03102025,31.55
06102025,91.96
07102025,43.19
08102025,42.47
09102025,74.39
10102025,38.13
13102025,4.31
14102025,22.22
15102025,12.57
16102025,29.76
17102025,68.42
20102025,60.44
21102025,91.43
22102025,91.43
23102025,81.64
24102025,86.01
27102025,50.52
28102025,13.02
29102025,32.81
30102025,59.75
31102025,41.83
03112025,33.68
04112025,50.75
05112025,50.75
06112025,60.35
07112025,84.44
10112025,55.57
11112025,20.99
12112025,29.79
13112025,24.91
14112025,20.7
17112025,75.07
